"","X","ID","day","date","time","schedule","question","rating"
"2466",2466,3,1,"2016-08-29","21:29:59","evening","mood",10
"2467",2467,3,1,"2016-08-29","20:06:53","evening","sleep",8
"2468",2468,3,1,"2016-08-29","22:04:26","evening","self-esteem",5
"2469",2469,3,1,"2016-08-29","21:20:42","evening","enjoyed activities",2
"2470",2470,3,1,"2016-08-29","20:23:16","evening","pleasant activities",5
"2471",2471,3,1,"2016-08-29","20:55:28","evening","worrying",6
"2472",2472,3,2,"2016-08-26","21:59:22","evening","social contact",5
"2473",2473,3,2,"2016-08-26","20:36:47","evening","mood",6
"2474",2474,3,2,"2016-08-26","20:03:03","evening","sleep",4
"2475",2475,3,2,"2016-08-26","20:05:55","evening","self-esteem",1
"2476",2476,3,2,"2016-08-26","20:02:27","evening","enjoyed activities",10
"2477",2477,3,2,"2016-08-26","20:23:23","evening","pleasant activities",3
"2478",2478,3,2,"2016-08-26","20:06:23","evening","worrying",4
"2479",2479,3,3,"2016-08-31","20:03:00","evening","social contact",1
"2480",2480,3,3,"2016-08-31","20:49:33","evening","mood",5
"2481",2481,3,3,"2016-08-31","21:35:10","evening","sleep",10
"2482",2482,3,3,"2016-08-31","21:56:56","evening","self-esteem",3
"2483",2483,3,3,"2016-08-31","21:08:50","evening","enjoyed activities",3
"2484",2484,3,3,"2016-08-31","20:03:32","evening","pleasant activities",7
"2485",2485,3,3,"2016-08-31","20:36:02","evening","worrying",7
"2486",2486,3,4,"2016-08-30","21:32:53","evening","social contact",1
"2487",2487,3,4,"2016-08-30","21:10:38","evening","mood",7
"2488",2488,3,4,"2016-08-30","22:03:34","evening","sleep",2
"2489",2489,3,4,"2016-08-30","20:17:09","evening","self-esteem",1
"2490",2490,3,4,"2016-08-30","22:06:19","evening","enjoyed activities",1
"2491",2491,3,4,"2016-08-30","22:01:42","evening","pleasant activities",3
"2492",2492,3,4,"2016-08-30","20:30:41","evening","worrying",2
"2493",2493,3,1,"2016-09-29","20:45:52","evening","social contact",10
"2494",2494,3,1,"2016-09-29","20:29:22","evening","mood",6
"2495",2495,3,1,"2016-09-29","20:10:06","evening","sleep",6
"2496",2496,3,1,"2016-09-29","20:03:52","evening","self-esteem",8
"2497",2497,3,1,"2016-09-29","21:48:11","evening","enjoyed activities",3
"2498",2498,3,1,"2016-09-29","20:04:01","evening","pleasant activities",5
"2499",2499,3,1,"2016-09-29","20:16:28","evening","worrying",7
"2500",2500,3,2,"2016-08-23","20:07:36","evening","social contact",10
"2501",2501,3,2,"2016-08-23","20:13:14","evening","mood",8
"2502",2502,3,2,"2016-08-23","21:49:00","evening","sleep",9
"2503",2503,3,2,"2016-08-23","20:03:33","evening","self-esteem",8
"2504",2504,3,2,"2016-08-23","20:34:10","evening","enjoyed activities",2
"2505",2505,3,2,"2016-08-23","20:45:54","evening","pleasant activities",5
"2506",2506,3,2,"2016-08-23","20:05:44","evening","worrying",2
"2507",2507,3,3,"2016-09-12","20:59:21","evening","social contact",1
"2508",2508,3,3,"2016-09-12","20:32:30","evening","mood",8
"2509",2509,3,3,"2016-09-12","20:21:47","evening","sleep",7
"2510",2510,3,3,"2016-09-12","20:15:19","evening","self-esteem",5
"2511",2511,3,3,"2016-09-12","20:48:12","evening","enjoyed activities",1
"2512",2512,3,3,"2016-09-12","20:08:58","evening","pleasant activities",5
"2513",2513,3,3,"2016-09-12","20:13:06","evening","worrying",7
"2514",2514,3,4,"2016-08-29","20:31:21","evening","social contact",3
"2515",2515,3,4,"2016-08-29","20:04:20","evening","mood",8
"2516",2516,3,4,"2016-08-29","20:15:18","evening","sleep",10
"2517",2517,3,4,"2016-08-29","20:39:49","evening","self-esteem",2
"2518",2518,3,4,"2016-08-29","20:33:17","evening","enjoyed activities",5
"2519",2519,3,4,"2016-08-29","20:09:32","evening","pleasant activities",2
"2520",2520,3,4,"2016-08-29","21:02:20","evening","worrying",3
"2521",2521,4,1,"2016-08-26","20:39:43","evening","social contact",6
"2522",2522,4,1,"2016-08-26","20:17:47","evening","mood",1
"2523",2523,4,1,"2016-08-26","20:58:10","evening","sleep",2
"2524",2524,4,1,"2016-08-26","20:04:21","evening","self-esteem",9
"2525",2525,4,1,"2016-08-26","20:20:28","evening","enjoyed activities",6
"2526",2526,4,1,"2016-08-26","20:43:10","evening","pleasant activities",3
"2527",2527,4,1,"2016-08-26","20:36:21","evening","worrying",5
"2528",2528,4,2,"2016-08-31","21:30:13","evening","social contact",6
"2529",2529,4,2,"2016-08-31","21:21:02","evening","mood",9
"2530",2530,4,2,"2016-08-31","22:04:15","evening","sleep",3
"2531",2531,4,2,"2016-08-31","21:20:06","evening","self-esteem",9
"2532",2532,4,2,"2016-08-31","21:04:31","evening","enjoyed activities",1
"2533",2533,4,2,"2016-08-31","21:59:14","evening","pleasant activities",6
"2534",2534,4,2,"2016-08-31","20:36:28","evening","worrying",5
"2535",2535,4,3,"2016-08-30","21:02:26","evening","social contact",2
"2536",2536,4,3,"2016-08-30","20:05:32","evening","mood",4
"2537",2537,4,3,"2016-08-30","20:02:18","evening","sleep",9
"2538",2538,4,3,"2016-08-30","20:03:08","evening","self-esteem",1
"2539",2539,4,3,"2016-08-30","20:09:42","evening","enjoyed activities",4
"2540",2540,4,3,"2016-08-30","21:34:40","evening","pleasant activities",9
"2541",2541,4,3,"2016-08-30","21:56:22","evening","worrying",7
"2542",2542,4,4,"2016-09-29","21:09:07","evening","social contact",1
"2543",2543,4,4,"2016-09-29","20:03:08","evening","mood",1
"2544",2544,4,4,"2016-09-29","20:18:04","evening","sleep",1
"2545",2545,4,4,"2016-09-29","22:03:23","evening","self-esteem",10
"2546",2546,4,4,"2016-09-29","22:06:24","evening","enjoyed activities",4
"2547",2547,4,4,"2016-09-29","20:46:04","evening","pleasant activities",9
"2548",2548,4,4,"2016-09-29","21:03:02","evening","worrying",1
"2549",2549,4,1,"2016-08-23","20:12:59","evening","social contact",7
"2550",2550,4,1,"2016-08-23","21:49:16","evening","mood",9
"2551",2551,4,1,"2016-08-23","20:16:02","evening","sleep",2
"2552",2552,4,1,"2016-08-23","20:09:37","evening","self-esteem",1
"2553",2553,4,1,"2016-08-23","20:46:19","evening","enjoyed activities",1
"2554",2554,4,1,"2016-08-23","20:54:57","evening","pleasant activities",4
"2555",2555,4,1,"2016-08-23","20:37:01","evening","worrying",4
"2556",2556,4,2,"2016-09-12","20:21:30","evening","social contact",3
"2557",2557,4,2,"2016-09-12","21:11:04","evening","mood",2
"2558",2558,4,2,"2016-09-12","21:06:24","evening","sleep",4
"2559",2559,4,2,"2016-09-12","20:31:38","evening","self-esteem",10
"2560",2560,4,2,"2016-09-12","20:50:45","evening","enjoyed activities",1
"2561",2561,4,2,"2016-09-12","20:42:39","evening","pleasant activities",8
"2562",2562,4,2,"2016-09-12","20:30:46","evening","worrying",5
"2563",2563,4,3,"2016-08-29","20:12:19","evening","social contact",9
"2564",2564,4,3,"2016-08-29","21:07:26","evening","mood",10
"2565",2565,4,3,"2016-08-29","20:56:45","evening","sleep",4
"2566",2566,4,3,"2016-08-29","20:02:38","evening","self-esteem",5
"2567",2567,4,3,"2016-08-29","20:08:01","evening","enjoyed activities",5
"2568",2568,4,3,"2016-08-29","20:56:02","evening","pleasant activities",1
"2569",2569,4,3,"2016-08-29","20:12:00","evening","worrying",2
"2570",2570,4,4,"2016-08-26","20:31:05","evening","social contact",7
"2571",2571,4,4,"2016-08-26","20:03:47","evening","mood",10
"2572",2572,4,4,"2016-08-26","20:08:38","evening","sleep",2
"2573",2573,4,4,"2016-08-26","20:39:58","evening","self-esteem",6
"2574",2574,4,4,"2016-08-26","20:33:05","evening","enjoyed activities",10
"2575",2575,4,4,"2016-08-26","20:17:27","evening","pleasant activities",7
"2576",2576,4,4,"2016-08-26","20:48:14","evening","worrying",4
"2577",2577,5,1,"2016-08-31","20:51:48","evening","social contact",7
"2578",2578,5,1,"2016-08-31","20:35:56","evening","mood",4
"2579",2579,5,1,"2016-08-31","20:03:49","evening","sleep",9
"2580",2580,5,1,"2016-08-31","20:05:40","evening","self-esteem",6
"2581",2581,5,1,"2016-08-31","20:20:14","evening","enjoyed activities",6
"2582",2582,5,1,"2016-08-31","20:04:36","evening","pleasant activities",8
"2583",2583,5,1,"2016-08-31","20:25:24","evening","worrying",5
"2584",2584,5,2,"2016-08-30","20:43:27","evening","social contact",5
"2585",2585,5,2,"2016-08-30","20:47:18","evening","mood",3
"2586",2586,5,2,"2016-08-30","21:29:50","evening","sleep",1
"2587",2587,5,2,"2016-08-30","21:05:55","evening","self-esteem",4
"2588",2588,5,2,"2016-08-30","20:24:24","evening","enjoyed activities",9
"2589",2589,5,2,"2016-08-30","20:06:47","evening","pleasant activities",1
"2590",2590,5,2,"2016-08-30","20:53:14","evening","worrying",6
"2591",2591,5,3,"2016-09-29","20:23:09","evening","social contact",2
"2592",2592,5,3,"2016-09-29","20:28:03","evening","mood",9
"2593",2593,5,3,"2016-09-29","21:59:00","evening","sleep",10
"2594",2594,5,3,"2016-09-29","20:37:06","evening","self-esteem",9
"2595",2595,5,3,"2016-09-29","20:14:50","evening","enjoyed activities",2
"2596",2596,5,3,"2016-09-29","20:17:26","evening","pleasant activities",10
"2597",2597,5,3,"2016-09-29","20:02:40","evening","worrying",7
"2598",2598,5,4,"2016-08-23","20:05:49","evening","social contact",4
"2599",2599,5,4,"2016-08-23","20:02:45","evening","mood",2
"2600",2600,5,4,"2016-08-23","20:11:38","evening","sleep",4
"2601",2601,5,4,"2016-08-23","20:10:08","evening","self-esteem",7
"2602",2602,5,4,"2016-08-23","21:36:20","evening","enjoyed activities",4
"2603",2603,5,4,"2016-08-23","21:08:37","evening","pleasant activities",3
"2604",2604,5,4,"2016-08-23","20:17:57","evening","worrying",2
"2605",2605,5,1,"2016-09-12","22:04:01","evening","social contact",10
"2606",2606,5,1,"2016-09-12","22:01:50","evening","mood",5
"2607",2607,5,1,"2016-09-12","20:31:01","evening","sleep",3
"2608",2608,5,1,"2016-09-12","20:45:39","evening","self-esteem",7
"2609",2609,5,1,"2016-09-12","20:18:26","evening","enjoyed activities",9
"2610",2610,5,1,"2016-09-12","20:19:05","evening","pleasant activities",3
"2611",2611,5,1,"2016-09-12","20:29:11","evening","worrying",1
"2612",2612,5,2,"2016-08-29","20:10:01","evening","social contact",6
"2613",2613,5,2,"2016-08-29","20:03:24","evening","mood",1
"2614",2614,5,2,"2016-08-29","20:18:54","evening","sleep",5
"2615",2615,5,2,"2016-08-29","20:16:21","evening","self-esteem",2
"2616",2616,5,2,"2016-08-29","20:08:09","evening","enjoyed activities",3
"2617",2617,5,2,"2016-08-29","20:03:32","evening","pleasant activities",7
"2618",2618,5,2,"2016-08-29","20:55:44","evening","worrying",8
"2619",2619,5,3,"2016-08-26","20:55:06","evening","social contact",3
"2620",2620,5,3,"2016-08-26","20:48:14","evening","mood",8
"2621",2621,5,3,"2016-08-26","20:57:41","evening","sleep",4
"2622",2622,5,3,"2016-08-26","20:09:38","evening","self-esteem",4
"2623",2623,5,3,"2016-08-26","20:31:09","evening","enjoyed activities",5
"2624",2624,5,3,"2016-08-26","20:23:28","evening","pleasant activities",3
"2625",2625,5,3,"2016-08-26","20:42:20","evening","worrying",2
"2626",2626,5,4,"2016-08-31","20:24:09","evening","social contact",1
"2627",2627,5,4,"2016-08-31","20:46:25","evening","mood",10
"2628",2628,5,4,"2016-08-31","20:21:59","evening","sleep",7
"2629",2629,5,4,"2016-08-31","21:07:09","evening","self-esteem",5
"2630",2630,5,4,"2016-08-31","20:21:13","evening","enjoyed activities",10
"2631",2631,5,4,"2016-08-31","20:02:44","evening","pleasant activities",3
"2632",2632,5,4,"2016-08-31","20:13:55","evening","worrying",8
"2633",2633,6,1,"2016-08-30","20:51:40","evening","social contact",4
"2634",2634,6,1,"2016-08-30","20:08:21","evening","mood",4
"2635",2635,6,1,"2016-08-30","20:17:52","evening","sleep",5
"2636",2636,6,1,"2016-08-30","20:55:44","evening","self-esteem",4
"2637",2637,6,1,"2016-08-30","20:06:02","evening","enjoyed activities",10
"2638",2638,6,1,"2016-08-30","20:14:40","evening","pleasant activities",6
"2639",2639,6,1,"2016-08-30","20:25:34","evening","worrying",2
"2640",2640,6,2,"2016-09-29","20:39:55","evening","social contact",10
"2641",2641,6,2,"2016-09-29","20:53:11","evening","mood",10
"2642",2642,6,2,"2016-09-29","20:49:20","evening","sleep",2
"2643",2643,6,2,"2016-09-29","20:10:13","evening","self-esteem",4
"2644",2644,6,2,"2016-09-29","20:29:03","evening","enjoyed activities",1
"2645",2645,6,2,"2016-09-29","20:15:17","evening","pleasant activities",7
"2646",2646,6,2,"2016-09-29","21:30:32","evening","worrying",5
"2647",2647,6,3,"2016-08-23","21:28:10","evening","social contact",2
"2648",2648,6,3,"2016-08-23","20:35:51","evening","mood",3
"2649",2649,6,3,"2016-08-23","20:50:43","evening","sleep",1
"2650",2650,6,3,"2016-08-23","20:55:18","evening","self-esteem",7
"2651",2651,6,3,"2016-08-23","20:49:15","evening","enjoyed activities",10
"2652",2652,6,3,"2016-08-23","20:15:42","evening","pleasant activities",7
"2653",2653,6,3,"2016-08-23","20:26:47","evening","worrying",5
"2654",2654,6,4,"2016-09-12","20:42:19","evening","social contact",2
"2655",2655,6,4,"2016-09-12","21:59:41","evening","mood",8
"2656",2656,6,4,"2016-09-12","20:55:14","evening","sleep",2
"2657",2657,6,4,"2016-09-12","20:28:16","evening","self-esteem",4
"2658",2658,6,4,"2016-09-12","20:21:21","evening","enjoyed activities",1
"2659",2659,6,4,"2016-09-12","20:17:32","evening","pleasant activities",3
"2660",2660,6,4,"2016-09-12","20:46:39","evening","worrying",2
"2661",2661,6,1,"2016-08-29","20:49:40","evening","social contact",2
"2662",2662,6,1,"2016-08-29","20:03:37","evening","mood",2
"2663",2663,6,1,"2016-08-29","20:36:30","evening","sleep",9
"2664",2664,6,1,"2016-08-29","21:10:42","evening","self-esteem",1
"2665",2665,6,1,"2016-08-29","21:27:20","evening","enjoyed activities",6
"2666",2666,6,1,"2016-08-29","20:09:15","evening","pleasant activities",5
"2667",2667,6,1,"2016-08-29","20:36:52","evening","worrying",2
"2668",2668,6,2,"2016-08-26","20:29:29","evening","social contact",9
"2669",2669,6,2,"2016-08-26","20:15:40","evening","mood",7
"2670",2670,6,2,"2016-08-26","20:44:11","evening","sleep",2
"2671",2671,6,2,"2016-08-26","20:10:29","evening","self-esteem",10
"2672",2672,6,2,"2016-08-26","20:18:59","evening","enjoyed activities",4
"2673",2673,6,2,"2016-08-26","21:51:23","evening","pleasant activities",10
"2674",2674,6,2,"2016-08-26","21:49:25","evening","worrying",2
"2675",2675,6,3,"2016-08-31","20:52:33","evening","social contact",9
"2676",2676,6,3,"2016-08-31","20:55:45","evening","mood",6
"2677",2677,6,3,"2016-08-31","20:30:57","evening","sleep",5
"2678",2678,6,3,"2016-08-31","21:02:40","evening","self-esteem",8
"2679",2679,6,3,"2016-08-31","20:42:29","evening","enjoyed activities",10
"2680",2680,6,3,"2016-08-31","20:09:31","evening","pleasant activities",6
"2681",2681,6,3,"2016-08-31","20:30:53","evening","worrying",1
"2682",2682,6,4,"2016-08-30","20:12:09","evening","social contact",2
"2683",2683,6,4,"2016-08-30","20:31:12","evening","mood",4
"2684",2684,6,4,"2016-08-30","20:36:23","evening","sleep",8
"2685",2685,6,4,"2016-08-30","22:03:53","evening","self-esteem",6
"2686",2686,6,4,"2016-08-30","20:10:43","evening","enjoyed activities",9
"2687",2687,6,4,"2016-08-30","21:59:30","evening","pleasant activities",9
"2688",2688,6,4,"2016-08-30","20:05:41","evening","worrying",4
"2689",2689,7,1,"2016-09-29","20:23:49","evening","social contact",7
"2690",2690,7,1,"2016-09-29","20:11:51","evening","mood",10
"2691",2691,7,1,"2016-09-29","20:06:43","evening","sleep",5
"2692",2692,7,1,"2016-09-29","21:35:56","evening","self-esteem",4
"2693",2693,7,1,"2016-09-29","21:08:44","evening","enjoyed activities",6
"2694",2694,7,1,"2016-09-29","21:33:50","evening","pleasant activities",5
"2695",2695,7,1,"2016-09-29","20:46:13","evening","worrying",10
"2696",2696,7,2,"2016-08-23","20:18:43","evening","social contact",10
"2697",2697,7,2,"2016-08-23","20:35:35","evening","mood",8
"2698",2698,7,2,"2016-08-23","21:07:33","evening","sleep",2
"2699",2699,7,2,"2016-08-23","20:27:58","evening","self-esteem",4
"2700",2700,7,2,"2016-08-23","20:51:39","evening","enjoyed activities",4
"2701",2701,7,2,"2016-08-23","20:02:26","evening","pleasant activities",5
"2702",2702,7,2,"2016-08-23","20:58:29","evening","worrying",6
"2703",2703,7,3,"2016-09-12","20:58:57","evening","social contact",2
"2704",2704,7,3,"2016-09-12","20:57:17","evening","mood",1
"2705",2705,7,3,"2016-09-12","20:03:17","evening","sleep",5
"2706",2706,7,3,"2016-09-12","20:05:20","evening","self-esteem",8
"2707",2707,7,3,"2016-09-12","20:18:05","evening","enjoyed activities",10
"2708",2708,7,3,"2016-09-12","20:02:31","evening","pleasant activities",9
"2709",2709,7,3,"2016-09-12","20:04:30","evening","worrying",8
"2710",2710,7,4,"2016-08-29","20:39:28","evening","social contact",10
"2711",2711,7,4,"2016-08-29","20:24:21","evening","mood",3
"2712",2712,7,4,"2016-08-29","20:48:39","evening","sleep",8
"2713",2713,7,4,"2016-08-29","20:11:26","evening","self-esteem",6
"2714",2714,7,4,"2016-08-29","20:52:03","evening","enjoyed activities",8
"2715",2715,7,4,"2016-08-29","20:58:34","evening","pleasant activities",4
"2716",2716,7,4,"2016-08-29","20:15:41","evening","worrying",3
"2717",2717,7,1,"2016-08-26","20:58:13","evening","social contact",7
"2718",2718,7,1,"2016-08-26","21:28:22","evening","mood",9
"2719",2719,7,1,"2016-08-26","20:29:45","evening","sleep",6
"2720",2720,7,1,"2016-08-26","21:18:34","evening","self-esteem",2
"2721",2721,7,1,"2016-08-26","20:35:44","evening","enjoyed activities",5
"2722",2722,7,1,"2016-08-26","20:14:46","evening","pleasant activities",7
"2723",2723,7,1,"2016-08-26","21:07:13","evening","worrying",10
"2724",2724,7,2,"2016-08-31","20:10:25","evening","social contact",1
"2725",2725,7,2,"2016-08-31","21:02:05","evening","mood",6
"2726",2726,7,2,"2016-08-31","20:07:29","evening","sleep",7
"2727",2727,7,2,"2016-08-31","20:09:53","evening","self-esteem",10
"2728",2728,7,2,"2016-08-31","21:36:09","evening","enjoyed activities",9
"2729",2729,7,2,"2016-08-31","20:17:49","evening","pleasant activities",4
"2730",2730,7,2,"2016-08-31","20:04:51","evening","worrying",4
"2731",2731,7,3,"2016-08-30","20:51:24","evening","social contact",4
"2732",2732,7,3,"2016-08-30","20:30:24","evening","mood",3
"2733",2733,7,3,"2016-08-30","20:08:25","evening","sleep",4
"2734",2734,7,3,"2016-08-30","20:54:37","evening","self-esteem",6
"2735",2735,7,3,"2016-08-30","20:10:30","evening","enjoyed activities",1
"2736",2736,7,3,"2016-08-30","20:53:23","evening","pleasant activities",3
"2737",2737,7,3,"2016-08-30","20:51:34","evening","worrying",1
"2738",2738,7,4,"2016-09-29","20:58:39","evening","social contact",10
"2739",2739,7,4,"2016-09-29","21:30:42","evening","mood",2
"2740",2740,7,4,"2016-09-29","21:27:43","evening","sleep",6
"2741",2741,7,4,"2016-09-29","20:10:18","evening","self-esteem",9
"2742",2742,7,4,"2016-09-29","20:07:51","evening","enjoyed activities",6
